Zeyār,,زيار,Iran,Eşfahān,Eşfahān,,Tehran
Mūsīān,,موسيان,Iran,Īlām,Dehlorān,,Tehran
Fīlūr,,فيلور,Iran,Eşfahān,Najafābād,,Tehran
Esfahrān,,اسفهران,Iran,Eşfahān,Falāvarjān,,Tehran
Bondārt,,بندارت,Iran,Eşfahān,Falāvarjān,,Tehran
Barakān,Borakan,بركان,Iran,Eşfahān,Eşfahān,,Tehran
Berseyān,,برسيان,Iran,Eşfahān,Eşfahān,,Tehran
Karūj,Koruj,كروج,Iran,Eşfahān,Falāvarjān,,Tehran
Dashtlū,,دشتلو,Iran,Eşfahān,Falāvarjān,,Tehran
Dashtī,,دشتي,Iran,Eşfahān,Eşfahān,,Tehran
Āychī,Ichi,ايچي,Iran,Eşfahān,Eşfahān,,Tehran
Ben,,بن,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Shervedān,,شرودان,Iran,Eşfahān,Falāvarjān,,Tehran
Kelīshād-e Vasūderjān,Kelishad-e Suderjan,كليشادوسودرجان,Iran,Eşfahān,Falāvarjān,,Tehran
Seresh Bāderān,,سرشبادران,Iran,Eşfahān,Eşfahān,,Tehran
Dastejā,,دستجا,Iran,Eşfahān,Eşfahān,,Tehran
Savād Jān,,سوادجان,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Sūdjān,,سودجان,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
H̨eydarābād,,حيدراباد,Iran,Eşfahān,Eşfahān,,Tehran
Monshīān,,منشيان,Iran,Eşfahān,Eşfahān,,Tehran
Tīmyārt,,تيميارت,Iran,Eşfahān,Eşfahān,,Tehran
Hūreh,,هوره,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Jowzdān,,جوزدان,Iran,Eşfahān,Najafābād,,Tehran
Jūjīl,,جوجيل,Iran,Eşfahān,Falāvarjān,,Tehran
Dashtchī,,دشتچي,Iran,Eşfahān,Falāvarjān,,Tehran
Eşfahānak,,اصفهانك,Iran,Eşfahān,Eşfahān,,Tehran
Kūhān,,كوهان,Iran,Eşfahān,Eşfahān,,Tehran
Fesārān,,فساران,Iran,Eşfahān,Eşfahān,,Tehran
Bārdeh,,بارده,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Qahderījān,Qahderijan,قهدريجان,Iran,Eşfahān,Falāvarjān,,Tehran
Mūsīān,,موسيان,Iran,Eşfahān,Falāvarjān,,Tehran
Felāvarjān,"Falavarjan, Flowerjan",فلاورجان,Iran,Eşfahān,Falāvarjān,,Tehran
Charyān,,چريان,Iran,Eşfahān,Eşfahān,,Tehran
Rāshnān,,راشنان,Iran,Eşfahān,Eşfahān,,Tehran
Mūsīābād,,موسي اباد,Iran,Eşfahān,Semīrom-e Soflā,,Tehran
Kāfoshān,,كافشان,Iran,Eşfahān,Falāvarjān,,Tehran
Rīyākhūn,,رياخون,Iran,Eşfahān,Falāvarjān,,Tehran
H̨oseynābād,,حسين اباد,Iran,Eşfahān,Falāvarjān,,Tehran
Eshkāvand,,اشكاوند,Iran,Eşfahān,Eşfahān,,Tehran
Sheykh Shabān,,شيخ شبان,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Hūyah,Huyeh,هويه,Iran,Eşfahān,Falāvarjān,,Tehran
Jowlarestān,,جولرستان,Iran,Eşfahān,Falāvarjān,,Tehran
Raddān,,ردان,Iran,Eşfahān,Eşfahān,,Tehran
Owregān,,اورگان,Iran,Eşfahān,Chādegān,,Tehran
Zāzerān,,زازران,Iran,Eşfahān,Falāvarjān,,Tehran
Sarbīsheh,,سربيشه,Iran,Khorāsān Janūbī,Sarbīsheh,,Tehran
Denārt,,دنارت,Iran,Eşfahān,Eşfahān,,Tehran
Golshahr,,گلشهر,Iran,Eşfahān,Golpāyegān,,Tehran
Darcheh Pīāz,,درچه پياز,Iran,Eşfahān,Khomeynīshahr,,Tehran
Kahrīz Sang,,كهريزسنگ,Iran,Eşfahān,Najafābād,,Tehran
Tīrānchī,,تيرانچي,Iran,Eşfahān,Khomeynīshahr,,Tehran
Dastjerd,,دستجرد,Iran,Eşfahān,Eşfahān,,Tehran
Jey Shīr,,جي شير,Iran,Eşfahān,Eşfahān,,Tehran
Qal'eh-ye Bertīānchī,,قلعه برتيانچي,Iran,Eşfahān,Eşfahān,,Tehran
Chinisht,,چنشت,Iran,Khorāsān Janūbī,Sarbīsheh,,Tehran
Kūshk,,كوشك,Iran,Eşfahān,Khomeynīshahr,,Tehran
Farāmūsh Jān,,فراموشجان,Iran,Eşfahān,Chādegān,,Tehran
Goldasht,,گلدشت,Iran,Eşfahān,Najafābād,,Tehran
Aşgharābād,,اصغراباد,Iran,Eşfahān,Khomeynīshahr,,Tehran
Khvorāsgān,"Khoresgan, Khvoresgan",خوراسگان,Iran,Eşfahān,Eşfahān,,Tehran
H̨oseynīyeh,,حسينيه,Iran,Khūzestān,Andimeshk,,Tehran
H̨eydarī,,حيدري,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Mārkadeh,,ماركده,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Khātūnābād,,خاتون اباد,Iran,Eşfahān,Eşfahān,,Tehran
Jīlānābād,,جيلان اباد,Iran,Eşfahān,Eşfahān,,Tehran
Yān Cheshmeh,,يان چشمه,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Nehz̨atābād,,نهضت اباد,Iran,Eşfahān,Najafābād,,Tehran
Najafābād,"Nadjaf Abad, Nejafabad",نجف اباد,Iran,Eşfahān,Najafābād,,Tehran
Eşfahān,"Aspanada, Isfahan, Ispahan",اصفهان,Iran,Eşfahān,Eşfahān,,Tehran
Dehlorān,Dehalran,دهلران,Iran,Īlām,Dehlorān,,Tehran
Garmdarreh,,گرمدره,Iran,Chahār Mahāl-e Bakhtiari,Shahr-e-Kord,,Tehran
Segzī,,سگزئ,Iran,Eşfahān,Eşfahān,,Tehran
H̨asanābād-e Ābrīzeh,,حسن ابادابريزه,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Tīrān,,تيران,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Khomeynīshahr,"Homāyūnshahr, Khomeini Shahr, Khomeynishahr",خميني شهر,Iran,Eşfahān,Khomeynīshahr,,Tehran
Andevān,,اندوان,Iran,Eşfahān,Eşfahān,,Tehran
Haft Shūyeh,,هفت شوئيه,Iran,Eşfahān,Eşfahān,,Tehran
Rez̨vānshahr,,رضوانشهر,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Jelvān,,جلوان,Iran,Eşfahān,Eşfahān,,Tehran
H̨aşşeh,,حصه,Iran,Eşfahān,Eşfahān,,Tehran
Qahjāvarestān,,قهجاورستان,Iran,Eşfahān,Eşfahān,,Tehran
Mashhad-e Kāveh,,مشهدكاوه,Iran,Eşfahān,Chādegān,,Tehran
H̨ojjatābād,,حجت اباد,Iran,Eşfahān,Chādegān,,Tehran
Mūrmūrī,,مورمورئ,Iran,Īlām,Ābdānān,,Tehran
Qal'eh Sorkh,,قلعه سرخ,Iran,Eşfahān,Fereydūnshahr,,Tehran
Varposht,,ورپشت,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Bīdrūbeh-ye Markazī,,بيدروبه مركزي,Iran,Khūzestān,Andimeshk,,Tehran
Menderjān,,مندرجان,Iran,Eşfahān,Chādegān,,Tehran
Chādegān,,چادگان,Iran,Eşfahān,Chādegān,,Tehran
Geshnīzjān,,گشنيزجان,Iran,Eşfahān,Chādegān,,Tehran
Būdān,,بودان,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Qāsemābād,,قاسم اباد,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Hūmān,,هومان,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Tonderān,,تندران,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Khvorzūq,,خورزوق,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Nasīmābād,,نسيم اباد,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Gaz,,گز,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Dastgerd,,دستگرد,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Dowlatābād,,دولت اباد,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Khūsf,,خوسف,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Qahrīzjān,,قهريزجان,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Shāhīn Shahr,"Shahin Shahr, Shahinshahr",شاهين شهر,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
'Alīābād-e Mollā 'Alī,,علي ابادملاعلي,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Moh̨ammadīyeh,,محمديه,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Taqāb,,تقاب,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Bazmeh,,بزمه,Iran,Eşfahān,Fereydūnshahr,,Tehran
Cheqā,,چقا,Iran,Eşfahān,Fereydūnshahr,,Tehran
Nanādegān,,ننادگان,Iran,Eşfahān,Farīdan,,Tehran
Sīn,,سين,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Fūrg,,فورگ,Iran,Khorāsān Janūbī,Darmiān,,Tehran
'Alī 'Arab,,علي عرب,Iran,Eşfahān,Chādegān,,Tehran
Sar Poleh,,سرپله,Iran,Īlām,Ābdānān,,Tehran
Jahādābād,,جهاداباد,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Gorgāb,,گرگاب,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Nā'īn,Nain,نائين,Iran,Eşfahān,Nāyīn,,Tehran
Amīrābād Pāīn,,اميرابادپائين,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Bīrjand,"Birdjand, Bîrcend",بيرجند,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Sībak,,سيبك,Iran,Eşfahān,Fereydūnshahr,,Tehran
Qal'eh-ye Nāz̨er,,قلعه ناظر,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Dehaq,,دهق,Iran,Eşfahān,Farīdan,,Tehran
Dowlatābād,,دولت اباد,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Shahrak-e Hezārānī,,شهرك هزاراني,Iran,Īlām,Ābdānān,,Tehran
Fereydūnshahr,Fereydoon Shahr,فريدونشهر,Iran,Eşfahān,Fereydūnshahr,,Tehran
Ābdānān,,ابدانان,Iran,Īlām,Ābdānān,,Tehran
Seftejān,,سفتجان,Iran,Eşfahān,Farīdan,,Tehran
Khūr,,خور,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Āvāz,,اواز,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Asadīyeh,,اسديه,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Nowzād,,نوزاد,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Nemāgerd,,نماگرد,Iran,Eşfahān,Farīdan,,Tehran
Posht Qal'eh,,پشت قلعه,Iran,Īlām,Ābdānān,,Tehran
Darreh Bīd,,دره بيد,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Gonahrān,,گنهران,Iran,Eşfahān,Tirān-e Karvan,,Tehran
Dārān,,داران,Iran,Eşfahān,Farīdan,,Tehran
Bardī,,بردي,Iran,Īlām,Dehlorān,,Tehran
Nahr Khalaj,,نهرخلج,Iran,Eşfahān,Farīdan,,Tehran
Pahleh,,پهله,Iran,Īlām,Dehlorān,,Tehran
Khūygān-e 'Olyā,,خويگان عليا,Iran,Eşfahān,Fereydūnshahr,,Tehran
Gandāb,,گنداب,Iran,Īlām,Ābdānān,,Tehran
Afūs,,افوس,Iran,Eşfahān,Farīdan,,Tehran
Ganjeh,,گنجه,Iran,Eşfahān,Farīdan,,Tehran
Dāmaneh,,دامنه,Iran,Eşfahān,Farīdan,,Tehran
Būrang,,بورنگ,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Hendavālān,,هندوالان,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Ozūn Bolāgh,,ازون بلاغ,Iran,Eşfahān,Farīdan,,Tehran
Gezīk,,گزيك,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Chehel Khāneh,,چهل خانه,Iran,Eşfahān,Farīdan,,Tehran
Qafar,,قفر,Iran,Eşfahān,Farīdan,,Tehran
Galdarreh,Gol Darreh,گلدره,Iran,Eşfahān,Najafābād,,Tehran
Esfandīār,,اسفنديار,Iran,Yazd,Tabas,,Tehran
Bādejān,,بادجان,Iran,Eşfahān,Farīdan,,Tehran
Darreh Bīd,,دره بيد,Iran,Eşfahān,Farīdan,,Tehran
Halūsh,,هلوش,Iran,Lorestān,Poldokhtar,,Tehran
Āghcheh,,اغچه,Iran,Eşfahān,Farīdan,,Tehran
Farsesh,,فرسش,Iran,Lorestān,Alīgūdarz,,Tehran
Mūrcheh Khvort,,مورچه خورت,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Armū,,ارمو,Iran,Īlām,Darrehshahr,,Tehran
Sarāb H̨ammām,,سراب حمام,Iran,Lorestān,Poldokhtar,,Tehran
Dehaq,,دهق,Iran,Eşfahān,Najafābād,,Tehran
Kūshkak,,كوشكك,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Mehrān,,مهران,Iran,Īlām,Mehrān,,Tehran
Cham Zhāb,,چم ژاب,Iran,Īlām,Darrehshahr,,Tehran
Khūndāb,,خونداب,Iran,Eşfahān,Najafābād,,Tehran
Darreh Shahr,"Darehshahr, Darreh-ye Shahr",دره شهر,Iran,Īlām,Darrehshahr,,Tehran
Pol-e Dokhtar,,پلدختر,Iran,Lorestān,Poldokhtar,,Tehran
Bān Rah̨mān,,بان رحمان,Iran,Īlām,Mehrān,,Tehran
Eslāmābād-e Soflā,,اسلام ابادسفلي,Iran,Īlām,Darrehshahr,,Tehran
'Abbāsābād,,عباس اباد,Iran,Īlām,Darrehshahr,,Tehran
Qal'eh Tasmeh,,قلعه تسمه,Iran,Īlām,Darrehshahr,,Tehran
Takhteh Jān,,تخته جان,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Khūnīksār,,خونيكسار,Iran,Khorāsān Janūbī,Darmiān,,Tehran
Vah̨datābād,,وحدت اباد,Iran,Īlām,Darrehshahr,,Tehran
Sepīd Dasht,,سپيددشت,Iran,Lorestān,Khorramābād,,Tehran
Khvānsār,"Khansar, Khvonsar",خوانسار,Iran,Eşfahān,Khwānsār,,Tehran
Āb Anār,,اب انار,Iran,Īlām,Ābdānān,,Tehran
Komshecheh,,كمشچه,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Gonbad-e Pīr Moh̨ammad,,گنبدپيرمحمد,Iran,Īlām,Mehrān,,Tehran
Galleh Dār,,گله دار,Iran,Īlām,Darrehshahr,,Tehran
Mūrānī,,موراني,Iran,Lorestān,Poldokhtar,,Tehran
Shāhpūrābād,,شاهپوراباد,Iran,Lorestān,Alīgūdarz,,Tehran
Āb Cheshmeh,,اب چشمه,Iran,Īlām,Darrehshahr,,Tehran
Bāzvandī,,بازوندي,Iran,Lorestān,Kūhdasht,,Tehran
Parān Parvīz,,پران پرويز,Iran,Lorestān,Poldokhtar,,Tehran
Cheshmeh Shīrīn,,چشمه شيرين,Iran,Īlām,Darrehshahr,,Tehran
Chaqābol,,چقابل,Iran,Lorestān,Kūhdasht,,Tehran
Lālvand,,لالوند,Iran,Lorestān,Kūhdasht,,Tehran
Kān Sorkh,,كانسرخ,Iran,Lorestān,Alīgūdarz,,Tehran
Qūdejān,,قودجان,Iran,Eşfahān,Khwānsār,,Tehran
Badreh,,بدره,Iran,Īlām,Darrehshahr,,Tehran
Gach Kūbān,,گچ كوبان,Iran,Īlām,Darrehshahr,,Tehran
Kham Pīch,,خم پيچ,Iran,Eşfahān,Khwānsār,,Tehran
Deyhūk,,ديهوك,Iran,Yazd,Tabas,,Tehran
Mūsavīyeh,,موسويه,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Rūmīyānī,,رومياني,Iran,Lorestān,Kūhdasht,,Tehran
Afrīneh,,افرينه,Iran,Lorestān,Poldokhtar,,Tehran
Tovah Khoshkeh,,توه خشكه,Iran,Lorestān,Kūhdasht,,Tehran
Zazam,,ززم,Iran,Lorestān,Alīgūdarz,,Tehran
Dūzān,,دوزان,Iran,Lorestān,Alīgūdarz,,Tehran
Bon Lār,,بن لار,Iran,Lorestān,Poldokhtar,,Tehran
Gandomīneh,,گندمينه,Iran,Lorestān,Alīgūdarz,,Tehran
Vīst,,ويست,Iran,Eşfahān,Khwānsār,,Tehran
Sālī-ye Bozorg,,سالي بزرگ,Iran,Lorestān,Khorramābād,,Tehran
Shākhen,,شاخن,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Arkvāz,,اركواز,Iran,Īlām,Mehrān,,Tehran
Alīgūdarz,"Ali Gudar, Aligudarz, Eligoodarz",اليگودرز,Iran,Lorestān,Alīgūdarz,,Tehran
Ma'mūlān,,معمولان,Iran,Lorestān,Poldokhtar,,Tehran
Dīnārvand-e 'Olyā,,ديناروندعليا,Iran,Lorestān,Khorramābād,,Tehran
Vandādeh,,ونداده,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Ardestān,Ardestan,اردستان,Iran,Eşfahān,Ardestān,,Tehran
Koreyt,,كريت,Iran,Yazd,Tabas,,Tehran
Gāyekān,,گايكان,Iran,Lorestān,Alīgūdarz,,Tehran
Qal'eh Jūq,,قلعه جوق,Iran,Īlām,Mehrān,,Tehran
Kūnānī,,كوناني,Iran,Lorestān,Kūhdasht,,Tehran
Pelleh-ye Bābā H̨oseyn,,پله باباحسين,Iran,Lorestān,Khorramābād,,Tehran
Nāşervand,,ناصروند,Iran,Lorestān,Khorramābād,,Tehran
Fahālanj,,فهالنج,Iran,Yazd,Tabas,,Tehran
Mīrīk,,ميريك,Iran,Khorāsān Janūbī,Bīrjand,,Tehran
Anjīr,,انجير,Iran,Īlām,Mehrān,,Tehran
Soheyl Beygī,,سهيل بيگي,Iran,Lorestān,Khorramābād,,Tehran
Āzān,,ازان,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Vazvān,,وزوان,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Deh Moh̨sen,,ده محسن,Iran,Lorestān,Khorramābād,,Tehran
Zeyādābād,,زياداباد,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Mehr,,مهر,Iran,Īlām,Mehrān,,Tehran
Bābā Gerd 'Alī,,باباگردعلي,Iran,Lorestān,Kūhdasht,,Tehran
Māsūr,,ماسور,Iran,Lorestān,Khorramābād,,Tehran
Gorjī,,گرجي,Iran,Lorestān,Aznā,,Tehran
Andīmeshk,"Andimeshg, Andimishk, Salehābād",انديمشك,Iran,Khūzestān,Andimeshk,,Tehran
Kalkaleh,,كلكله,Iran,Lorestān,Aznā,,Tehran
Golpāyegān,"Golpayegan, Golpaygan",گلپايگان,Iran,Eşfahān,Golpāyegān,,Tehran
Meymah,Meimeh,ميمه,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Eshtareh-ye Gol Gol,,اشتره گل گل,Iran,Lorestān,Kūhdasht,,Tehran
Nīvān-e Nār,,نيوان نار,Iran,Eşfahān,Golpāyegān,,Tehran
Lāy Bīd,,لاي بيد,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Āfrīz,,افريز,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Şāleh̨ābād,,صالح اباد,Iran,Īlām,Mehrān,,Tehran
Dom Rūstān,,دم روستان,Iran,Lorestān,Kūhdasht,,Tehran
Choghā Khandaq,,چغاخندق,Iran,Lorestān,Khorramābād,,Tehran
Torshāb,,ترشاب,Iran,Lorestān,Dorūd,,Tehran
Qarah Kahrīz,,قره كهريز,Iran,Markazī,Khomeyn,,Tehran
Nīvān-e Sūq,,نيوان سوق,Iran,Eşfahān,Golpāyegān,,Tehran
Cham-e Dīvān,,چم ديوان,Iran,Lorestān,Khorramābād,,Tehran
Khorramābād,Khurramabad,خرم اباد,Iran,Lorestān,Khorramābād,,Tehran
Gūged,,گوگد,Iran,Eşfahān,Golpāyegān,,Tehran
Zarenjān,,زرنجان,Iran,Eşfahān,Golpāyegān,,Tehran
Dorūd,"Do Rud, Dorud, Dow Rūd",دورود,Iran,Lorestān,Dorūd,,Tehran
Bonakābād,,بنكاباد,Iran,Lorestān,Dorūd,,Tehran
Sabzevār,,سبزوار,Iran,Lorestān,Khorramābād,,Tehran
Zāgheh,,زاغه,Iran,Lorestān,Khorramābād,,Tehran
Farnaq,,فرنق,Iran,Markazī,Khomeyn,,Tehran
Āb Bārīkī,,اب باريري,Iran,Lorestān,Kūhdasht,,Tehran
Dāryāb,,دارياب,Iran,Lorestān,Dorūd,,Tehran
Pīrābād,,پيراباد,Iran,Lorestān,Dorūd,,Tehran
Zhān,,ژان,Iran,Lorestān,Dorūd,,Tehran
Natnaz,,نطنز,Iran,Eşfahān,Natanz,,Tehran
Afīn,,افين,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Kūhdasht,Kuhdasht,كوهدشت,Iran,Lorestān,Kūhdasht,,Tehran
Nāveh Kesh,,ناوه كش,Iran,Lorestān,Khorramābād,,Tehran
Sīāh Kolah,,سياه كله,Iran,Lorestān,Dorūd,,Tehran
Khosrowābād,,خسرواباد,Iran,Yazd,Tabas,,Tehran
Bolūrān,,بلوران,Iran,Lorestān,Kūhdasht,,Tehran
Pāpī Khāldār-e 'Olyā,,پاپي خالدارعليا,Iran,Lorestān,Khorramābād,,Tehran
Varzaneh,,ورزنه,Iran,Eşfahān,Eşfahān,,Tehran
Qūmenjān,,قومنجان,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Cheshmeh Kabūd,,چشمه كبود,Iran,Īlām,Īlām,,Tehran
Lūmār,,لومار,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Sarāb Dowreh,,سراب دوره,Iran,Lorestān,Khorramābād,,Tehran
Bahrāmābād-e 'Olyā,,بهرام اباد عليا,Iran,Lorestān,Dorūd,,Tehran
Farzīān,,فرزيان,Iran,Lorestān,Aznā,,Tehran
Dashtgharrān,,دشتغران,Iran,Yazd,Tabas,,Tehran
Sarāb-e Kalān,,سراب كلان,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Rāzān,,رازان,Iran,Lorestān,Khorramābād,,Tehran
Mūghār,,موغار,Iran,Eşfahān,Ardestān,,Tehran
Tīghdar,,تيغدر,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Sarāb Yās,,سرابياس,Iran,Lorestān,Khorramābād,,Tehran
Bānqalān,,بانقلان,Iran,Īlām,Īlām,,Tehran
Modābād,,مداباد,Iran,Lorestān,Aznā,,Tehran
Ţabas,,طبس,Iran,Yazd,Tabas,,Tehran
Zūl,,زول,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Bārenjegān,,بارنجگان,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Chāl Sarā,,چال سرا,Iran,Īlām,Īlām,,Tehran
Sīāh Cheshmeh,,سياه چشمه,Iran,Lorestān,Kūhdasht,,Tehran
Dowlatābād,,دولت اباد,Iran,Lorestān,Khorramābād,,Tehran
Kāgheh,,كاغه,Iran,Lorestān,Dorūd,,Tehran
Mūteh,,موته,Iran,Eşfahān,Borkhār-e Meymeh,,Tehran
Īlām,"Eilam, Elam, Eylam, Îlam",ايلام,Iran,Īlām,Īlām,,Tehran
Khowmeyn,"Khomein, Khumain, Khumayn",خمين,Iran,Markazī,Khomeyn,,Tehran
Āshūrābād,,اشوراباد,Iran,Lorestān,Aznā,,Tehran
Bamrūd,,بمرود,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Shāh Rakht,,شاهرخت,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Shahrak-e Sartang,,شهرك سرتنگ,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Chaghalvandī,,چغلوندئ,Iran,Lorestān,Khorramābād,,Tehran
Qūrchī Bāshī,,قورچي باشي,Iran,Markazī,Khomeyn,,Tehran
Chālān Chūlān,,چالانچولان,Iran,Lorestān,Dorūd,,Tehran
Erīsmān,,اريسمان,Iran,Eşfahān,Natanz,,Tehran
Esfeden,,اسفدن,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Koleh Hū,,كله هو,Iran,Lorestān,Khorramābād,,Tehran
Tappeh Gojī,,تپه گجي,Iran,Lorestān,Khorramābād,,Tehran
Mūrt,,مورت,Iran,Īlām,Īlām,,Tehran
Darb-e Gonbad,,درب گنبد,Iran,Lorestān,Kūhdasht,,Tehran
Farfahān,,فرفهان,Iran,Markazī,Khomeyn,,Tehran
Mīshījan 'Olya,,ميشيجان عليا,Iran,Markazī,Khomeyn,,Tehran
Chūār,,چوار,Iran,Īlām,Īlām,,Tehran
Lakān,,لكان,Iran,Markazī,Khomeyn,,Tehran
Aznowjān,,ازنوجان,Iran,Markazī,Khomeyn,,Tehran
Khālidābād,,خالداباد,Iran,Eşfahān,Natanz,,Tehran
Āzerān,,ازران,Iran,Eşfahān,Kāshān,,Tehran
Shalah Kosh,,شله كش,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Jow Khvāh,,جوخواه,Iran,Yazd,Tabas,,Tehran
Cheshmeh Khazāneh,,چشمه خزانه,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Kahareh,,كهره,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Dehābād,,ده اباد,Iran,Eşfahān,Natanz,,Tehran
Qā'en,"Qa'en, Qayen",قائن,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Boz-e Aznā,,بزازنا,Iran,Lorestān,Borujerd,,Tehran
Sarābleh,,سرابله,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Rangīnbān,,رنگين بان,Iran,Lorestān,Kūhdasht,,Tehran
Qamşar,,قمصر,Iran,Eşfahān,Kāshān,,Tehran
Famī,,فمي,Iran,Eşfahān,Natanz,,Tehran
Ganjīneh,,گنجينه,Iran,Lorestān,Borujerd,,Tehran
Khāyān,,خايان,Iran,Lorestān,Borujerd,,Tehran
Baghdādeh,,بغداده,Iran,Khorāsān Janūbī,Sarāyan,,Tehran
Hendūdar,,هندودر,Iran,Markazī,Shāzand,,Tehran
Esfashād,,اسفشاد,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Barzak,,برزك,Iran,Eşfahān,Kāshān,,Tehran
Nowghāb-e Pas Kūh,,نوغاب پسكوه,Iran,Khorāsān Janūbī,Qā'enāt,,Tehran
Keydān,,كيدان,Iran,Lorestān,Borujerd,,Tehran
Zanjīreh-ye 'Olyā,,زنجيره عليا,Iran,Īlām,Shīrvān va Chardāval,,Tehran
Ţanjūr,,طنجور,Iran,Lorestān,Borujerd,,Tehran
Deh Kord,,دهكرد,Iran,Lorestān,Borujerd,,Tehran
Vīdūj,,ويدوج,Iran,Eşfahān,Kāshān,,Tehran
Jahānābād,,جهان اباد,Iran,Lorestān,Borujerd,,Tehran
Falak od Dīn,,فلك الدين,Iran,Lorestān,Borujerd,,Tehran
'Anbarteh,,عنبرته,Iran,Markazī,Shāzand,,Tehran
Zereshgeh,,زرشگه,Iran,Lorestān,Borujerd,,Tehran
Vālānjerd,,والانجرد,Iran,Lorestān,Borujerd,,Tehran
Sarāyān,,سرايان,Iran,Khorāsān Janūbī,Sarāyan,,Tehran
Shahrak-e Nabovvat,,شهرك نبوت,Iran,Īlām,Eyvān,,Tehran
Aleshtar,,الشتر,Iran,Lorestān,Selseleh,,Tehran
Dehnow-ye Moqaddasī,,ده نومقدسي,Iran,Lorestān,Borujerd,,Tehran
